hashval,pangenome_classification
3896827561708730,4
3897389742693918,4
3898019629615311,4
3898614419572496,4
3898752845323817,4
3899203023051437,4
3899514266981012,4
3899622484342406,4
3899638860849412,4
3900002129577457,4
3902363495585329,4
3902929241346018,4
3903444118543586,4
3903796796115387,4
3903851121021976,4
3905715544631277,4
3905789404546805,4
3906182670850141,4
3906397872633011,4
3906516699381063,4
3908059902129179,4
3908584309381579,4
3908743514598632,4
3909495731359152,4
3909615904131191,4
3909998086484441,4
3910687737440064,4
3911473136518398,4
3911763332253032,4
3912501813516682,4
3912595181825735,4
3913266415491797,4
3913654026649143,4
3913807782142777,4
3915947271706872,4
3916223411928451,4
3916591197032952,4
3918442949889476,4
3918592544791394,4
3919083268018025,4
3919291361490287,4
3921139269320657,4
3921882705167363,4
3922281149864002,4
3923160475808328,4
3923882054131766,4
3924057838028643,4
3924649589619379,4
3925681899301812,4
3926553997137191,4
3928097322947145,4
3929979578204044,4
3930351598119597,4
3930986651088214,4
3931226273659704,4
3932084372171423,4
3932104894964153,4
3933359578703701,4
3934196904378851,4
3936013113810428,4
3936390518061846,4
3937807269486861,4
3940147599076848,4
3940385122290408,4
3941039409267245,4
3942134525528513,4
3943496914533324,4
3944059483366984,4
3944288019622017,4
3947842784216736,4
3949390064326326,4
3949573920538848,4
3950190086911884,4
3950468405924468,4
3950549529328947,4
3951954159183283,4
3952566531979816,4
3953621455546521,4
3953650404223792,4
3954214744316286,4
3954870738605794,4
3954946898351095,4
3955469070498055,4
3955650280635058,4
3956246971119579,4
3956441784685709,4
3956603466616791,4
3956810355846270,4
3957176459611770,4
3957350040571715,4
3957973746119452,4
3959707367218597,4
3959808479115068,4
3961312762320918,4
3961948606056566,4
3962671378367112,4
3963001061195242,4
3963840825640759,4
3964300389121455,4
3965283986895639,4
3967337183151716,4
3968678508933098,4
3969245162406012,4
3971941822505611,4
3971987304314523,4
3973372318314755,4
3974642888709904,4
3976585991401484,4
3977245563633953,4
3977526718195286,4
3979578930467133,4
3979585613701472,4
3982560726591398,4
3983502796464123,4
3984738716310275,4
3985113852357284,4
3987055787148480,4
3987393883637879,4
3987502864152693,4
3989076433500835,4
3990881118666255,4
3991868438510227,4
3992307455565799,4
3992444083311319,4
3993001279105187,4
3993830091430781,4
3996422913119766,4
3996453978500133,4
3997519165668473,4
3998814230162008,4
4000413290651211,4
4000751818206655,4
4001548886886126,4
4002579674932699,4
4002759649775931,4
4002798195536801,4
4002809159822814,4
4002843024961080,4
4004159235761660,4
4005990061823630,4
4006900225112969,4
4007093502736057,4
4007366083657519,4
4008943774749461,4
4009304681674143,4
4010056422957035,4
4010837861075359,4
4011415661393129,4
4012838370222276,4
4013702611208059,4
4017346572554882,4
4019141671479685,4
4019639794623971,4
4020224110599231,4
4020297941892559,4
4020785121181027,4
4020815491085127,4
4022524213982539,4
4022710151557763,4
4023048975305666,4
4023582833331752,4
4026799635269787,4
4027596765535079,4
4027680139294839,4
4028444788621987,4
4028845502442042,4
4029070472810150,4
4031407988791552,4
4033174300565820,4
4033330451795448,4
4034216763529982,4
4034257135977564,4
4035169830913330,4
4035581969297449,4
4036930604374489,4
4040251428873267,4
4040378242165640,4
4040565119952443,4
4040772310381880,4
4040880021758169,4
4041126477599959,4
4042273154567398,4
4042381132593039,4
4042986660485524,4
4043165845111451,4
4043353811941157,4
4045497326694483,4
4045796020354035,4
4045873532488633,4
4047169836316762,4
4047502501792975,4
4049929497291296,4
4050169218354948,4
4052862842335948,4
4053052350121933,4
4053181679389292,4
4053196294328660,4
4053472084135980,4
4054116192159169,4
4056429391681499,4
4056671989043983,4
4056853845917951,4
4056903170042566,4
4057462957448956,4
4057498151636685,4
4059238711603915,4
4059998994664769,4
4060184437591301,4
4061609699773952,4
4061687413021449,4
4062119247794169,4
4062995028340679,4
4063752461619132,4
4066110132114858,4
4066130676673454,4
4068077364403030,4
4068224098192443,4
4068688912244987,4
4069544118148731,4
4070628752776322,4
4070950098227862,4
4073874825744517,4
4074875470881713,4
4076643157497677,4
4078556747678602,4
4078993853114340,4
4079867529125550,4
4079915070743268,4
4081655900769771,4
4081799001924159,4
4083576843519509,4
4083996023800803,4
4086552530135294,4
4087345096671524,4
4087651016989960,4
4087973129044729,4
4088319164705739,4
4089025913432716,4
4089140082680463,4
4091433503694920,4
4091727226591498,4
4092232902825251,4
4092801477139734,4
4093906186414199,4
4094624291719357,4
4095360701437736,4
4095507863421383,4
4095518994604512,4
4095643217519666,4
4097024964122064,4
4097447981083166,4
4098124272611235,4
4103050450583365,4
4103151327419271,4
4103444539848967,4
4104263341021894,4
4105323988383253,4
4106285111287458,4
4106372472652104,4
4106415550033453,4
4106594330859946,4
4106763186269033,4
4106899084014739,4
4107027084043186,4
4108113958614576,4
4108567360180081,4
4108595959535828,4
4108768233243116,4
4109270699844690,4
4110593030372792,4
4113135044645643,4
4114149455104675,4
4114281403372812,4
4115540042105991,4
4116705398300506,4
4116940243854090,4
4117725640228108,4
4118569767600948,4
4120299119312385,4
4121931870378265,4
4123356383003031,4
4123468125126039,4
4127310564121454,4
4127390376409851,4
4129227694884362,4
4129474960059293,4
4129841434635471,4
4129929595211335,4
4130158547979708,4
4131682031045217,4
4132179822423416,4
4132276482115874,4
4132630712982582,4
4133706712301422,4
4134038890315186,4
4134629513257057,4
4135051432968202,4
4135146682405498,4
4139040192459015,4
4139545611612721,4
4140971833335486,4
4142148788547361,4
4142436128973776,4
4144482420291779,4
4146155119198609,4
4146634504635674,4
4146657510104555,4
4147403407359024,4
4148412773684720,4
4148676215215524,4
4148881994677668,4
4150045400167836,4
4150768833002743,4
4151501816690163,4
4151983697124443,4
4153048147996078,4
4154237820298308,4
4155650648178056,4
4156032930536340,4
4156148970167594,4
4156956996005272,4
4157369372874708,4
4157755237063041,4
4159890093719977,4
4160094900964397,4
4160470418605812,4
4161394996086837,4
4162867692578619,4
4163222325529598,4
4164077753535650,4
4164868648692304,4
4169062654703716,4
4169128231843868,4
4169136248728596,4
4170267859515167,4
4170915093024451,4
4171063678530739,4
4171127825010895,4
4172503813604018,4
4174600919564408,4
4174880323015097,4
4175349385488793,4
4176337014357370,4
4176414803447250,4
4176925682159996,4
4176946757030736,4
4177388361306473,4
4177392834615408,4
4177608274973210,4
4180999184173954,4
4182023942704469,4
4182071514684323,4
4182118889622251,4
4183104921721793,4
4183702841963178,4
4183752114862899,4
4184470882498262,4
4185091188926800,4
4185229164375755,4
4185441470889204,4
4185486341458454,4
4188146477794283,4
4188237266992104,4
4189437091609558,4
4190469839685060,4
4190530005818648,4
4190593468384242,4
4190945119355927,4
4191179430758238,4
4192247382543387,4
4192718277119664,4
4195680747152657,4
4196409947990326,4
4199238845726404,4
4200238085799169,4
4202549237146503,4
4203043667767410,4
4205878294170776,4
4207967726787130,4
4208079692438099,4
4208307203116608,4
4210980226476937,4
4211664084240018,4
4211763110300245,4
4211929806155454,4
4212320888154610,4
4213252936679700,4
4213452573380683,4
4213630610629200,4
4215252678041968,4
4217873942738296,4
4219217611466834,4
4219544106508081,4
4220000596832319,4
4220321664281533,4
4220358683924403,4
4220401605503381,4
4221527336563510,4
4223273153169573,4
4226433787916679,4
4227414083357161,4
4227876521449025,4
4228051757633083,4
4230779915334142,4
4231320035203258,4
4231847219174281,4
4234691619082696,4
4234871915554219,4
4235186534189684,4
4235640293837554,4
4235656764978356,4
4236047698783387,4
4237591551638864,4
4238730848140508,4
4239802066687058,4
4240335564273909,4
4241077810972013,4
4241460130959079,4
4242689241946136,4
4243212803570159,4
4244121855961747,4
4244397973917394,4
4244547842298285,4
4245710829086349,4
4245912907917755,4
4246830325179356,4
4247166915637907,4
4248508699964062,4
4249218537887296,4
4250152190159521,4
4251534315062450,4
4252056532102190,4
4252803752440563,4
4257358664913193,4
4259428489494461,4
4259819429085336,4
4263073089089477,4
4263305472423244,4
4263507991628921,4
4264758022668039,4
4265437930048772,4
4267322323590514,4
4267655703779711,4
4268610430722533,4
4268790381246044,4
4269019279545768,4
4269419398965523,4
4269855946505681,4
4270215519164784,4
4270518740779007,4
4270763702258246,4
4271572788601101,4
4271646421247908,4
4271653424836068,4
4272147291887121,4
4274396124679810,4
4275285705785446,4
4276139734001810,4
4277319979517283,4
4277966703286970,4
4279760724084747,4
4284555579552499,4
4285632478440341,4
4285953556097544,4
4286786083445881,4
4287613304132051,4
4288248824819947,4
4288297128874861,4
4288872547670605,4
4289188184505310,4
4290409211299325,4
4290654128343258,4
4291191295061076,4
4291816748962612,4
4292368280918093,4
4292619837589888,4
4293731357852928,4
4295189715174032,4
4295330428609891,4
4295834521560131,4
4296050860073557,4
4296427435198483,4
4296807489579515,4
4296856281956686,4
4297019814814910,4
4299400071355943,4
4299767890407638,4
4300142083294079,4
4301554670813268,4
4301626520597486,4
4301937702246941,4
4302102866850001,4
4303055019274496,4
4303553764372662,4
4303675610813505,4
4306137954853566,4
4306203029923621,4
4306921911413019,4
4306970054854678,4
4307985100753951,4
4308186514445595,4
4308222837416441,4
4309277586633722,4
4309506446486148,4
4310431208503183,4
4310851152281563,4
4312227542262342,4
4312968664815826,4
4313915866724668,4
4315243956832765,4
4315682607603250,4
4315698670514764,4
4317637412116903,4
4319493777481579,4
4320567226050946,4
4323134690834881,4
4326253196395477,4
4327880531069312,4
4328078613508325,4
4328099973962231,4
4329674025469452,4
4330212339671171,4
4330413075481323,4
4330547791697703,4
4330811590332098,4
4333137397644234,4
4333616816133438,4
4334893505000182,4
4335379074031685,4
4337207806608167,4
4337264988539056,4
4337431235915266,4
4339284010906619,4
4339842338714814,4
4341113286795373,4
4341909372895778,4
4343627493649895,4
4344986768161919,4
4345944294684020,4
4347042363480184,4
4347685058088505,4
4347712482728201,4
4347920966371482,4
4348212675962503,4
4348529678899925,4
4349659114399431,4
4351442701236321,4
4351746749525510,4
4352005311018737,4
4352536046411190,4
4352790546385974,4
4353185139850225,4
4353439379737379,4
4353775749090251,4
4354287249841312,4
4355568433783056,4
4355881749623189,4
4358389441595672,4
4358870994238161,4
4359096183382425,4
4359490769683592,4
4359968599030402,4
4360227100197734,4
4362981021360028,4
4364052147930720,4
4364274511281396,4
4364277833682318,4
4364738887325515,4
4364830554340002,4
4365035658899097,4
4365935514645508,4
4367604602609788,4
4370698571839864,4
4373275113012792,4
4374315660257570,4
4374684744688161,4
4374765375267154,4
4374851582907978,4
4377944804826809,4
4378869064401905,4
4379789180617265,4
4379800826292145,4
4380283091095538,4
4380926751099908,4
4381026224191121,4
4383440599171730,4
4383610909293035,4
4384035158279892,4
4384373539332947,4
4384616418548408,4
4384651112625569,4
4386284140168653,4
4386416741897730,4
4386499508020202,4
4387149716381966,4
4387216828818406,4
4387284246929118,4
4388602847754914,4
4388923705215806,4
4389047703608691,4
4390109327738921,4
4390279462015553,4
4391119899952151,4
4391921073473719,4
4392122344216317,4
4392850429746046,4
4393826541213179,4
4396549900196394,4
4396925063750813,4
4397544824214317,4
4398551143599173,4
4399464279116293,4
4399603207465523,4
4400166281179664,4
4403289802453602,4
4403386293150793,4
4403488978252170,4
4404924908330828,4
4405454376379237,4
4405873058533399,4
4406693730314511,4
4406699762320670,4
4408141679745172,4
4408557988567623,4
4409952641166434,4
4410600098953115,4
4410735673768473,4
4411445809375770,4
4411634361884378,4
4412905053162598,4
4414998889442336,4
4416227579294062,4
4416295810034965,4
4418051288890369,4
4418216473915845,4
4418448158917208,4
4420124114294204,4
4420537941373658,4
4420730017164259,4
4422699221216665,4
4423211633010163,4
4423331836144142,4
4424962184543370,4
4425970705384613,4
4426515802843675,4
4426568697984334,4
4426683021215587,4
4426818697551758,4
4426893011888637,4
4427194558584654,4
4429774201800251,4
4429922732252254,4
4430348431231778,4
4433013991379877,4
4433842102757768,4
4434139992879012,4
4434362904874743,4
4436103680578022,4
4436356577088508,4
4437145786692095,4
4438648277818046,4
4438858293606655,4
4439618112698033,4
4440680633654270,4
4441110978456877,4
4441164177048394,4
4442209087447164,4
4442647852015011,4
4444613298713838,4
4446510286335894,4
4446930833918714,4
4448565414726500,4
4449900346751492,4
4450187116755770,4
4450364696627858,4
4450809027966090,4
4452080209974443,4
4452299627900016,4
4453386713228667,4
4453523086806564,4
4453599628939344,4
4455830676810454,4
4457517014412213,4
4457783989967323,4
4457791567587449,4
4458346978300204,4
4459010704344049,4
4459955264837481,4
4460924062138699,4
4461730019702801,4
4462962942462015,4
4462991677052482,4
4463323007769523,4
4463773587956519,4
4464037507045563,4
4466025207855605,4
